Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.03, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699153'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.03, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699153'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.03, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699153'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	0.09	-0.08(-0.08)	0.17(341)
0	1.63	-0.08(-0.08)	1.7(341)
0	-0.07	-0.08(-0.08)	0.0(341)
0	-0.06	-0.08(-0.08)	0.02(341)
10	0.91	-0.07(-0.07)	0.98(197)
10	0.13	-0.06(-0.06)	0.19(382)
10	-0.04	-0.06(-0.06)	0.02(407)
10	-0.06	-0.06(-0.06)	0.0(411)
20	0.36	-0.18(-0.18)	0.54(108)
20	0.1	-0.09(-0.09)	0.19(375)
20	-0.08	-0.1(-0.1)	0.02(425)
20	-0.08	-0.08(-0.08)	0.0(431)
30	0.33	-0.12(-0.12)	0.46(91.3)
30	0.07	-0.11(-0.11)	0.18(354)
30	-0.09	-0.11(-0.11)	0.02(420)
30	-0.1	-0.1(-0.1)	0.0(428)
40	0.27	-0.16(-0.16)	0.43(85.3)
40	-0.09	-0.11(-0.11)	0.02(409)
40	0.05	-0.12(-0.12)	0.17(332)
40	-0.09	-0.1(-0.1)	0.0(418)
50	0.11	-0.22(-0.22)	0.33(66.7)
50	-0.19	-0.2(-0.2)	0.02(367)
50	-0.05	-0.19(-0.19)	0.14(282)
50	-0.19	-0.19(-0.19)	0.0(376)
60	0.26	-0.14(-0.14)	0.4(80.1)
60	-0.12	-0.14(-0.14)	0.02(369)
60	-0.01	-0.15(-0.15)	0.14(273)
60	-0.11	-0.12(-0.12)	0.0(379)
70	0.21	-0.21(-0.21)	0.42(83.6)
70	-0.13	-0.15(-0.15)	0.02(439)
70	-0.01	-0.16(-0.16)	0.16(319)
70	-0.14	-0.14(-0.14)	0.0(453)
80	0.16	-0.16(-0.16)	0.32(64.1)
80	-0.16	-0.18(-0.18)	0.02(335)
80	-0.18	-0.18(-0.18)	0.0(347)
80	-0.07	-0.19(-0.19)	0.12(232)
90	0.12	-0.27(-0.27)	0.39(77.3)
90	-0.26	-0.28(-0.28)	0.02(415)
90	-0.23	-0.24(-0.24)	0.0(434)
90	-0.14	-0.27(-0.27)	0.14(276)
100	0.04	-0.3(-0.3)	0.35(69.3)
100	-0.2	-0.21(-0.21)	0.02(355)
100	-0.21	-0.21(-0.21)	0.0(373)
100	-0.12	-0.23(-0.23)	0.12(230)
110	0.14	-0.21(-0.21)	0.35(70.4)
110	-0.18	-0.2(-0.2)	0.02(365)
110	-0.19	-0.19(-0.19)	0.0(383)
110	-0.08	-0.19(-0.19)	0.11(227)
120	0.37	-0.07(-0.07)	0.44(88.4)
120	-0.08	-0.1(-0.1)	0.02(438)
120	-0.11	-0.11(-0.11)	0.0(461)
120	0.04	-0.1(-0.1)	0.14(274)
130	0.19	-0.16(-0.16)	0.35(70.0)
130	-0.16	-0.18(-0.18)	0.02(335)
130	-0.17	-0.17(-0.17)	0.0(352)
130	-0.08	-0.18(-0.18)	0.1(206)
140	-0.02	-0.34(-0.34)	0.31(62.9)
140	-0.25	-0.26(-0.26)	0.02(332)
140	-0.28	-0.28(-0.28)	0.0(349)
140	-0.18	-0.29(-0.29)	0.1(210)
150	0.42	-0.15(-0.15)	0.57(114)
150	-0.12	-0.14(-0.14)	0.02(453)
150	-0.13	-0.13(-0.13)	0.0(477)
150	-0.01	-0.15(-0.15)	0.14(280)
160	0.03	-0.31(-0.31)	0.34(68.9)
160	-0.27	-0.29(-0.29)	0.02(322)
160	-0.26	-0.26(-0.26)	0.0(340)
160	-0.18	-0.28(-0.28)	0.1(196)
170	0.14	-0.21(-0.21)	0.36(71.0)
170	-0.19	-0.2(-0.2)	0.02(341)
170	-0.21	-0.21(-0.21)	0.0(362)
170	-0.12	-0.22(-0.22)	0.1(202)
180	0.03	-0.27(-0.27)	0.29(58.2)
180	-0.22	-0.23(-0.23)	0.02(320)
180	-0.22	-0.22(-0.22)	0.0(340)
180	-0.16	-0.26(-0.26)	0.09(187)
190	0.06	-0.32(-0.32)	0.38(75.6)
190	-0.25	-0.27(-0.27)	0.02(380)
190	-0.27	-0.27(-0.27)	0.0(403)
190	-0.17	-0.28(-0.28)	0.11(220)
200	0.08	-0.29(-0.29)	0.37(73.7)
200	-0.23	-0.25(-0.25)	0.02(391)
200	-0.24	-0.25(-0.25)	0.0(417)
200	-0.15	-0.27(-0.27)	0.11(224)
210	-0.05	-0.32(-0.32)	0.27(53.6)
210	-0.3	-0.32(-0.32)	0.02(321)
210	-0.31	-0.31(-0.31)	0.0(344)
210	-0.25	-0.34(-0.34)	0.09(181)
220	0.05	-0.26(-0.26)	0.3(60.8)
220	-0.24	-0.26(-0.26)	0.02(345)
220	-0.25	-0.26(-0.26)	0.0(371)
220	-0.18	-0.27(-0.27)	0.1(193)
230	0.09	-0.23(-0.23)	0.32(63.6)
230	-0.2	-0.21(-0.21)	0.02(378)
230	-0.2	-0.2(-0.2)	0.0(407)
230	-0.14	-0.24(-0.24)	0.1(209)
240	-0.1	-0.35(-0.35)	0.24(48.9)
240	-0.32	-0.33(-0.33)	0.02(305)
240	-0.32	-0.32(-0.32)	0.0(328)
240	-0.26	-0.35(-0.35)	0.08(165)
250	0.09	-0.17(-0.17)	0.27(53.1)
250	-0.2	-0.22(-0.22)	0.02(342)
250	-0.2	-0.21(-0.21)	0.0(369)
250	-0.11	-0.2(-0.2)	0.09(183)
260	0.13	-0.17(-0.17)	0.3(59.3)
260	-0.13	-0.15(-0.15)	0.02(394)
260	-0.15	-0.15(-0.15)	0.0(425)
260	-0.08	-0.18(-0.18)	0.1(207)
270	-0.06	-0.31(-0.31)	0.25(49.1)
270	-0.26	-0.28(-0.28)	0.02(342)
270	-0.27	-0.28(-0.28)	0.0(370)
270	-0.22	-0.31(-0.31)	0.09(179)
280	-0.05	-0.25(-0.25)	0.2(39.5)
280	-0.26	-0.27(-0.27)	0.0(297)
280	-0.26	-0.27(-0.27)	0.01(274)
280	-0.19	-0.26(-0.26)	0.07(142)
290	-0.13	-0.34(-0.34)	0.2(40.9)
290	-0.3	-0.31(-0.31)	0.02(304)
290	-0.3	-0.31(-0.31)	0.0(331)
290	-0.24	-0.32(-0.32)	0.08(156)
300	-0.12	-0.35(-0.35)	0.23(45.6)
300	-0.29	-0.31(-0.31)	0.02(334)
300	-0.3	-0.3(-0.3)	0.0(362)
300	-0.25	-0.33(-0.33)	0.08(169)
310	-0.06	-0.32(-0.32)	0.25(50.6)
310	-0.29	-0.31(-0.31)	0.02(382)
310	-0.29	-0.29(-0.29)	0.0(415)
310	-0.22	-0.31(-0.31)	0.1(192)
320	-0.04	-0.27(-0.27)	0.23(45.7)
320	-0.24	-0.26(-0.26)	0.02(359)
320	-0.26	-0.26(-0.26)	0.0(390)
320	-0.19	-0.28(-0.28)	0.09(180)
330	-0.11	-0.32(-0.32)	0.21(42.5)
330	-0.29	-0.31(-0.31)	0.02(339)
330	-0.31	-0.32(-0.32)	0.0(369)
330	-0.25	-0.34(-0.34)	0.08(169)
340	-0.09	-0.26(-0.26)	0.16(32.7)
340	-0.23	-0.24(-0.24)	0.01(265)
340	-0.25	-0.25(-0.25)	0.0(288)
340	-0.21	-0.28(-0.28)	0.07(131)
350	-0.22	-0.42(-0.42)	0.2(40.1)
350	-0.35	-0.36(-0.36)	0.02(330)
350	-0.36	-0.36(-0.36)	0.0(358)
350	-0.32	-0.41(-0.41)	0.08(163)
360	-0.18	-0.36(-0.36)	0.18(35.9)
360	-0.33	-0.34(-0.34)	0.02(304)
360	-0.33	-0.33(-0.33)	0.0(331)
360	-0.28	-0.36(-0.36)	0.07(150)
370	-0.14	-0.33(-0.33)	0.18(36.7)
370	-0.29	-0.3(-0.3)	0.02(310)
370	-0.3	-0.3(-0.3)	0.0(337)
370	-0.26	-0.33(-0.33)	0.08(152)
380	-0.15	-0.33(-0.33)	0.18(35.8)
380	-0.33	-0.34(-0.34)	0.02(301)
380	-0.34	-0.34(-0.34)	0.0(327)
380	-0.29	-0.36(-0.36)	0.07(148)
390	-0.23	-0.4(-0.4)	0.18(35.6)
390	-0.37	-0.38(-0.38)	0.02(302)
390	-0.37	-0.37(-0.37)	0.0(329)
390	-0.33	-0.41(-0.41)	0.07(148)
400	-0.15	-0.38(-0.38)	0.22(44.8)
400	-0.3	-0.32(-0.32)	0.02(375)
400	-0.3	-0.31(-0.31)	0.0(408)
400	-0.27	-0.36(-0.36)	0.09(184)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.1, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699154'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.1, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699154'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.1, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699154'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.1, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699154'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	-0.07	-0.08(-0.08)	0.0(341)
0	-0.06	-0.08(-0.08)	0.02(341)
0	0.09	-0.08(-0.08)	0.17(341)
0	1.63	-0.08(-0.08)	1.7(341)
10	-0.08	-0.08(-0.08)	0.0(422)
10	-0.06	-0.09(-0.09)	0.02(413)
10	0.09	-0.08(-0.08)	0.17(340)
10	0.57	-0.11(-0.11)	0.68(136)
20	-0.12	-0.12(-0.12)	0.0(430)
20	-0.12	-0.14(-0.14)	0.02(416)
20	-0.01	-0.16(-0.16)	0.15(304)
20	0.52	-0.16(-0.16)	0.68(136)
30	-0.12	-0.12(-0.12)	0.0(422)
30	-0.09	-0.11(-0.11)	0.02(419)
30	0.0	-0.14(-0.14)	0.14(289)
30	0.58	-0.12(-0.12)	0.7(140)
40	-0.1	-0.12(-0.12)	0.02(401)
40	-0.09	-0.09(-0.09)	0.0(409)
40	0.08	-0.1(-0.1)	0.18(363)
40	0.58	-0.12(-0.12)	0.7(139)
50	-0.15	-0.17(-0.17)	0.02(352)
50	-0.17	-0.18(-0.18)	0.0(361)
50	-0.02	-0.15(-0.15)	0.13(259)
50	0.37	-0.19(-0.19)	0.56(112)
60	-0.08	-0.1(-0.1)	0.02(356)
60	-0.12	-0.12(-0.12)	0.0(362)
60	0.02	-0.1(-0.1)	0.13(255)
60	0.47	-0.11(-0.11)	0.59(117)
70	-0.08	-0.1(-0.1)	0.02(428)
70	-0.11	-0.11(-0.11)	0.0(432)
70	0.02	-0.13(-0.13)	0.15(304)
70	0.93	-0.1(-0.1)	1.03(206)
80	-0.12	-0.14(-0.14)	0.02(327)
80	-0.13	-0.14(-0.14)	0.0(339)
80	-0.02	-0.14(-0.14)	0.12(234)
80	0.55	-0.11(-0.11)	0.67(133)
90	-0.17	-0.19(-0.19)	0.02(406)
90	-0.18	-0.18(-0.18)	0.0(427)
90	-0.06	-0.2(-0.2)	0.14(289)
90	0.46	-0.23(-0.23)	0.69(138)
100	-0.15	-0.17(-0.17)	0.02(349)
100	-0.17	-0.17(-0.17)	0.0(370)
100	-0.07	-0.18(-0.18)	0.12(235)
100	0.37	-0.21(-0.21)	0.57(115)
110	-0.12	-0.13(-0.13)	0.02(362)
110	-0.14	-0.14(-0.14)	0.0(379)
110	-0.02	-0.15(-0.15)	0.13(259)
110	0.47	-0.17(-0.17)	0.65(129)
120	-0.06	-0.08(-0.08)	0.02(441)
120	-0.06	-0.06(-0.06)	0.0(463)
120	0.09	-0.07(-0.07)	0.15(310)
120	0.82	-0.07(-0.07)	0.89(178)
130	-0.1	-0.12(-0.12)	0.02(332)
130	-0.11	-0.12(-0.12)	0.0(356)
130	-0.0	-0.13(-0.13)	0.12(249)
130	0.52	-0.12(-0.12)	0.64(129)
140	-0.19	-0.2(-0.2)	0.02(328)
140	-0.19	-0.19(-0.19)	0.0(351)
140	-0.09	-0.21(-0.21)	0.12(246)
140	0.4	-0.24(-0.24)	0.64(128)
150	-0.07	-0.09(-0.09)	0.02(459)
150	-0.08	-0.08(-0.08)	0.0(479)
150	0.06	-0.1(-0.1)	0.16(329)
150	0.7	-0.13(-0.13)	0.83(165)
160	-0.2	-0.21(-0.21)	0.02(327)
160	-0.19	-0.2(-0.2)	0.0(345)
160	-0.11	-0.23(-0.23)	0.12(238)
160	1.02	-0.15(-0.15)	1.17(233)
170	-0.15	-0.16(-0.16)	0.02(346)
170	-0.15	-0.15(-0.15)	0.0(366)
170	-0.04	-0.16(-0.16)	0.12(246)
170	0.54	-0.18(-0.18)	0.72(143)
180	-0.16	-0.18(-0.18)	0.02(323)
180	-0.16	-0.16(-0.16)	0.0(343)
180	-0.07	-0.19(-0.19)	0.12(230)
180	0.36	-0.19(-0.19)	0.55(110)
190	-0.18	-0.2(-0.2)	0.02(382)
190	-0.19	-0.2(-0.2)	0.0(405)
190	-0.02	-0.18(-0.18)	0.16(330)
190	0.5	-0.24(-0.24)	0.74(148)
200	-0.15	-0.17(-0.17)	0.02(397)
200	-0.17	-0.17(-0.17)	0.0(417)
200	-0.03	-0.19(-0.19)	0.17(332)
200	0.51	-0.24(-0.24)	0.76(151)
210	-0.24	-0.26(-0.26)	0.02(321)
210	-0.25	-0.25(-0.25)	0.0(339)
210	-0.16	-0.28(-0.28)	0.12(243)
210	0.28	-0.27(-0.27)	0.55(110)
220	-0.19	-0.21(-0.21)	0.02(351)
220	-0.21	-0.21(-0.21)	0.0(369)
220	-0.08	-0.22(-0.22)	0.13(263)
220	0.44	-0.23(-0.23)	0.67(134)
230	-0.11	-0.13(-0.13)	0.02(381)
230	-0.17	-0.17(-0.17)	0.0(403)
230	-0.04	-0.18(-0.18)	0.14(276)
230	0.43	-0.19(-0.19)	0.62(124)
240	-0.26	-0.27(-0.27)	0.02(303)
240	-0.26	-0.26(-0.26)	0.0(323)
240	-0.16	-0.27(-0.27)	0.11(213)
240	0.17	-0.28(-0.28)	0.45(89.7)
250	-0.16	-0.18(-0.18)	0.02(339)
250	-0.17	-0.17(-0.17)	0.0(359)
250	-0.06	-0.18(-0.18)	0.12(233)
250	0.36	-0.14(-0.14)	0.5(101)
260	-0.14	-0.16(-0.16)	0.02(386)
260	-0.13	-0.13(-0.13)	0.0(413)
260	-0.01	-0.15(-0.15)	0.14(274)
260	0.46	-0.14(-0.14)	0.6(120)
270	-0.2	-0.21(-0.21)	0.02(333)
270	-0.2	-0.2(-0.2)	0.0(357)
270	-0.13	-0.24(-0.24)	0.11(227)
270	0.28	-0.25(-0.25)	0.53(106)
280	-0.2	-0.21(-0.21)	0.01(264)
280	-0.21	-0.21(-0.21)	0.0(284)
280	-0.14	-0.23(-0.23)	0.09(181)
280	0.16	-0.23(-0.23)	0.39(78.3)
290	-0.26	-0.28(-0.28)	0.01(294)
290	-0.26	-0.26(-0.26)	0.0(315)
290	-0.18	-0.28(-0.28)	0.1(194)
290	0.07	-0.31(-0.31)	0.38(75.4)
300	-0.26	-0.28(-0.28)	0.02(317)
300	-0.25	-0.26(-0.26)	0.0(342)
300	-0.19	-0.29(-0.29)	0.11(212)
300	0.07	-0.35(-0.35)	0.41(82.9)
310	-0.22	-0.24(-0.24)	0.02(361)
310	-0.23	-0.24(-0.24)	0.0(391)
310	-0.14	-0.26(-0.26)	0.12(237)
310	0.16	-0.3(-0.3)	0.45(90.8)
320	-0.22	-0.24(-0.24)	0.02(337)
320	-0.22	-0.22(-0.22)	0.0(366)
320	-0.13	-0.24(-0.24)	0.11(218)
320	0.15	-0.26(-0.26)	0.4(80.5)
330	-0.25	-0.26(-0.26)	0.02(316)
330	-0.26	-0.27(-0.27)	0.0(343)
330	-0.2	-0.3(-0.3)	0.1(202)
330	0.03	-0.32(-0.32)	0.35(70.9)
340	-0.22	-0.24(-0.24)	0.01(245)
340	-0.23	-0.23(-0.23)	0.0(267)
340	-0.17	-0.25(-0.25)	0.08(155)
340	0.02	-0.25(-0.25)	0.27(55.0)
350	-0.32	-0.33(-0.33)	0.02(303)
350	-0.32	-0.32(-0.32)	0.0(330)
350	-0.26	-0.35(-0.35)	0.1(191)
350	-0.06	-0.38(-0.38)	0.33(65.4)
360	-0.31	-0.32(-0.32)	0.01(280)
360	-0.32	-0.32(-0.32)	0.0(305)
360	-0.26	-0.34(-0.34)	0.09(173)
360	-0.04	-0.34(-0.34)	0.29(58.6)
370	-0.27	-0.28(-0.28)	0.01(285)
370	-0.26	-0.26(-0.26)	0.0(311)
370	-0.2	-0.29(-0.29)	0.09(176)
370	-0.01	-0.31(-0.31)	0.29(59.0)
380	-0.3	-0.31(-0.31)	0.01(275)
380	-0.29	-0.29(-0.29)	0.0(301)
380	-0.24	-0.33(-0.33)	0.09(171)
380	-0.03	-0.32(-0.32)	0.29(57.0)
390	-0.33	-0.35(-0.35)	0.01(277)
390	-0.35	-0.35(-0.35)	0.0(302)
390	-0.27	-0.35(-0.35)	0.09(171)
390	-0.11	-0.39(-0.39)	0.28(56.5)
400	-0.26	-0.28(-0.28)	0.02(342)
400	-0.27	-0.27(-0.27)	0.0(374)
400	-0.19	-0.3(-0.3)	0.11(213)
400	0.02	-0.34(-0.34)	0.35(70.9)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.3, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699155'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	-0.06	-0.08(-0.08)	0.02(341)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.3, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699155'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.3, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699155'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.3, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699155'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	0.09	-0.08(-0.08)	0.17(341)
0	-0.07	-0.08(-0.08)	0.0(341)
0	1.63	-0.08(-0.08)	1.7(341)
10	-0.05	-0.07(-0.07)	0.02(432)
10	-0.07	-0.07(-0.07)	0.0(441)
10	0.09	-0.08(-0.08)	0.17(345)
10	0.93	-0.07(-0.07)	1.0(199)
20	-0.06	-0.08(-0.08)	0.02(441)
20	-0.09	-0.1(-0.1)	0.0(456)
20	1.03	-0.12(-0.12)	1.14(229)
20	0.07	-0.12(-0.12)	0.18(369)
30	-0.07	-0.09(-0.09)	0.02(444)
30	-0.07	-0.07(-0.07)	0.0(462)
30	0.94	-0.11(-0.11)	1.05(210)
30	0.09	-0.1(-0.1)	0.19(372)
40	-0.04	-0.06(-0.06)	0.02(438)
40	-0.06	-0.06(-0.06)	0.0(447)
40	0.87	-0.09(-0.09)	0.96(192)
40	0.13	-0.06(-0.06)	0.19(374)
50	-0.11	-0.13(-0.13)	0.02(383)
50	-0.12	-0.12(-0.12)	0.0(401)
50	0.91	-0.1(-0.1)	1.01(203)
50	0.03	-0.13(-0.13)	0.16(315)
60	-0.07	-0.09(-0.09)	0.02(409)
60	-0.07	-0.07(-0.07)	0.0(410)
60	0.77	-0.08(-0.08)	0.84(169)
60	0.08	-0.08(-0.08)	0.16(324)
70	-0.05	-0.07(-0.07)	0.02(479)
70	-0.06	-0.07(-0.07)	0.0(485)
70	0.99	-0.07(-0.07)	1.06(212)
70	0.22	-0.02(-0.02)	0.24(471)
80	-0.06	-0.08(-0.08)	0.02(396)
80	-0.09	-0.09(-0.09)	0.0(385)
80	0.89	-0.07(-0.07)	0.97(193)
80	0.07	-0.09(-0.09)	0.16(314)
90	-0.11	-0.14(-0.14)	0.02(480)
90	-0.14	-0.14(-0.14)	0.0(480)
90	0.94	-0.15(-0.15)	1.09(218)
90	0.05	-0.14(-0.14)	0.19(373)
100	-0.11	-0.13(-0.13)	0.02(405)
100	-0.12	-0.12(-0.12)	0.0(408)
100	0.77	-0.11(-0.11)	0.88(177)
100	0.04	-0.11(-0.11)	0.15(302)
110	-0.07	-0.09(-0.09)	0.02(424)
110	-0.11	-0.11(-0.11)	0.0(425)
110	0.83	-0.1(-0.1)	0.94(187)
110	0.06	-0.11(-0.11)	0.16(327)
120	-0.04	-0.07(-0.07)	0.02(500)
120	-0.02	-0.02(-0.02)	0.0(522)
120	1.14	-0.07(-0.07)	1.21(242)
120	0.17	-0.04(-0.04)	0.21(422)
130	-0.06	-0.08(-0.08)	0.02(384)
130	-0.08	-0.09(-0.09)	0.0(394)
130	1.01	-0.09(-0.09)	1.09(219)
130	0.07	-0.08(-0.08)	0.16(314)
140	-0.14	-0.16(-0.16)	0.02(383)
140	-0.14	-0.14(-0.14)	0.0(392)
140	0.61	-0.16(-0.16)	0.77(154)
140	-0.01	-0.16(-0.16)	0.15(303)
150	-0.03	-0.06(-0.06)	0.03(546)
150	-0.06	-0.06(-0.06)	0.0(541)
150	1.21	-0.09(-0.09)	1.3(259)
150	0.16	-0.06(-0.06)	0.22(440)
160	-0.14	-0.16(-0.16)	0.02(390)
160	-0.17	-0.17(-0.17)	0.0(390)
160	0.56	-0.18(-0.18)	0.74(148)
160	-0.01	-0.16(-0.16)	0.15(296)
170	-0.11	-0.13(-0.13)	0.02(403)
170	-0.13	-0.13(-0.13)	0.0(430)
170	0.79	-0.12(-0.12)	0.91(182)
170	0.03	-0.13(-0.13)	0.15(307)
180	-0.1	-0.12(-0.12)	0.02(380)
180	-0.13	-0.13(-0.13)	0.0(391)
180	0.61	-0.13(-0.13)	0.74(148)
180	-0.0	-0.14(-0.14)	0.14(272)
190	-0.14	-0.16(-0.16)	0.02(441)
190	-0.18	-0.18(-0.18)	0.0(455)
190	0.8	-0.18(-0.18)	0.97(195)
190	0.02	-0.16(-0.16)	0.18(362)
200	-0.11	-0.13(-0.13)	0.02(454)
200	-0.14	-0.14(-0.14)	0.0(474)
200	0.74	-0.17(-0.17)	0.91(182)
200	0.01	-0.16(-0.16)	0.17(338)
210	-0.16	-0.18(-0.18)	0.02(367)
210	-0.2	-0.2(-0.2)	0.0(380)
210	0.46	-0.21(-0.21)	0.67(133)
210	-0.05	-0.2(-0.2)	0.14(289)
220	-0.12	-0.14(-0.14)	0.02(404)
220	-0.13	-0.14(-0.14)	0.0(422)
220	0.79	-0.17(-0.17)	0.96(192)
220	0.03	-0.13(-0.13)	0.16(325)
230	-0.09	-0.11(-0.11)	0.02(438)
230	-0.11	-0.11(-0.11)	0.0(459)
230	0.67	-0.11(-0.11)	0.78(156)
230	0.03	-0.13(-0.13)	0.17(333)
240	-0.17	-0.19(-0.19)	0.02(349)
240	-0.19	-0.19(-0.19)	0.0(364)
240	0.41	-0.22(-0.22)	0.63(127)
240	-0.07	-0.2(-0.2)	0.14(270)
250	-0.12	-0.14(-0.14)	0.02(388)
250	-0.14	-0.14(-0.14)	0.0(407)
250	0.64	-0.15(-0.15)	0.78(157)
250	0.02	-0.13(-0.13)	0.15(297)
260	-0.1	-0.12(-0.12)	0.02(438)
260	-0.11	-0.12(-0.12)	0.0(464)
260	0.75	-0.11(-0.11)	0.86(172)
260	0.06	-0.1(-0.1)	0.16(325)
270	-0.12	-0.13(-0.13)	0.02(383)
270	-0.14	-0.15(-0.15)	0.0(396)
270	0.66	-0.19(-0.19)	0.86(171)
270	0.06	-0.12(-0.12)	0.18(356)
280	-0.13	-0.15(-0.15)	0.02(306)
280	-0.17	-0.17(-0.17)	0.0(318)
